university_id,university_name,university_country
unvst-019b0caa-6770-7190-a5d8-e0abbe59d140,Universidad Los Angeles de Chimbote,Peru
unvst-019b0caa-6770-7190-a5d8-e0acd7650046,Universidad de Lima,Peru
unvst-019b0caa-6770-7190-a5d8-e0ad3c454238,Universidad Privada Juan Mejía Baca,Peru
unvst-019b0caa-6770-7190-a5d8-e0aefc5a4644,Universidad Nacional del Callao,Peru
unvst-019b0caa-6770-7190-a5d8-e0af6b3e17bc,Universidad Nacional del Altiplano,Peru
unvst-019b0caa-6770-7190-a5d8-e0b0b992f0d5,Universidad Nacional de la Amazonía Peruana,Peru
unvst-019b0caa-6770-7190-a5d8-e0b11a1a5420,Universidad Nacional Santiago Antúnez de Mayolo,Peru
unvst-019b0caa-6770-7190-a5d8-e0b298f49bc6,Universidad Nacional Agraria de la Selva,Peru
unvst-019b0caa-6770-7190-a5d8-e0b36cdc0435,Universidad Nacional de Cajamarca,Peru
unvst-019b0caa-6770-7190-a5d8-e0b4e2d1438a,Universidad Nacional del Centro del Perú,Peru
unvst-019b0caa-6770-7190-a5d8-e0b5b67c8666,Universidad Nacional Daniel Alcides Carrion,Peru
unvst-019b0caa-6770-7190-a5d8-e0b69c8bd527,Universidad Nacional de Educación Enrique Guzmán y Valle,Peru
unvst-019b0caa-6770-7190-a5d8-e0b71785b1f1,Universidad Nacional Federico Villarreal,Peru
unvst-019b0caa-6770-7190-a5d8-e0b847d9f333,Universidad Nacional Hermilio Valdizan,Peru
unvst-019b0caa-6770-7190-a5d8-e0b94fc8426e,Universidad Nacional San Luis Gonzaga,Peru
unvst-019b0caa-6770-7190-a5d8-e0baec1fac41,Universidad Nacional de Ingeniería,Peru
unvst-019b0caa-6770-7190-a5d8-e0bbb7f3dc14,Universidad Femenina del Sagrado Corazón,Peru
unvst-019b0caa-6770-7190-a5d8-e0bc7a8b986e,"Universidad Nacional de La Libertad, Trujillo",Peru
unvst-019b0caa-6770-7190-a5d8-e0bde542d9e7,Universidad Nacional Jorge Basadre Grohmann,Peru
unvst-019b0caa-6770-7190-a5d8-e0be6b7f769f,Universidad Nacional José Faustino Sánchez Carrión,Peru
unvst-019b0caa-6770-7190-a5d8-e0bf14b7f1f1,Universidad Nacional Mayor de San Marcos,Peru
unvst-019b0caa-6770-7190-a5d8-e0c089320810,Universidad Nacional de Piura,Peru
unvst-019b0caa-6770-7190-a5d8-e0c115e0b188,Universidad Nacional Pedro Ruíz Gallo,Peru
unvst-019b0caa-6770-7190-a5d8-e0c2aaf3c6b8,Universidad Nacional de San Antonio Abad,Peru
unvst-019b0caa-6770-7190-a5d8-e0c3585fd644,Universidad Nacional de San Agustin,Peru
unvst-019b0caa-6770-7190-a5d8-e0c416dc2f29,Universidad Nacional de San Cristóbal de Huamanga,Peru
unvst-019b0caa-6770-7190-a5d8-e0c52e9a2015,Universidad Nacional de Santa - Chimbote,Peru
unvst-019b0caa-6770-7190-a5d8-e0c6d2ab3359,Universidad Nacional de San Martín,Peru
unvst-019b0caa-6770-7190-a5d8-e0c73c90c00f,Universidad Nacional de Tumbes,Peru
unvst-019b0caa-6770-7190-a5d8-e0c86254ac99,Universidad Nacional de Ucayali,Peru
unvst-019b0caa-6770-7190-a5d8-e0c981799528,Universidad Privada Antenor Orrego,Peru
unvst-019b0caa-6770-7190-a5d8-e0ca31b3a88a,Universidad Peruana de Ciencias Aplicadas,Peru
unvst-019b0caa-6770-7190-a5d8-e0cb3c53c3a9,Universidad Peruana Cayetano Heredia,Peru
unvst-019b0caa-6770-7190-a5d8-e0cc857232ae,Universidad Peruana de Ciencias e Informática,Peru
unvst-019b0caa-6770-7190-a5d8-e0cdce5e098e,Universidad del Pacifico,Peru
unvst-019b0caa-6770-7190-a5d8-e0ceb6dfcb4d,Universidad Peruana Union,Peru
unvst-019b0caa-6770-7190-a5d8-e0cf1e6ad77f,Universidad Privada Los Andes,Peru
unvst-019b0caa-6770-7190-a5d8-e0d0f77ed492,Universidad Privada del Norte,Peru
unvst-019b0caa-6770-7190-a5d8-e0d1e61b8cce,Universidad Privada Sergio Bernales,Peru
unvst-019b0caa-6770-7190-a5d8-e0d2ea0b3112,Universidad Privada San Juan Bautista,Peru
unvst-019b0caa-6770-7190-a5d8-e0d3fdf5b5b6,Universidad Privada de Tacna,Peru
unvst-019b0caa-6770-7190-a5d8-e0d420a17a2e,Universidad Ricardo Palma,Peru
unvst-019b0caa-6770-7190-a5d8-e0d508e2f269,Universidad Privada San Pedro,Peru
unvst-019b0caa-6770-7190-a5d8-e0d68488428e,Universidad Católica Santo Toribio de Mogrovejo,Peru
unvst-019b0caa-6770-7190-a5d8-e0d75a4ba5f2,Universidad San Martin de Porres,Peru
unvst-019b0caa-6770-7190-a5d8-e0d88a6fe878,Universidad San Pablo,Peru
unvst-019b0caa-6770-7190-a5d8-e0d9b5fbbc07,Universidad Señor de Sipán,Peru
unvst-019b0caa-6770-7190-a5d8-e0da7608e071,Universidad Tecnológica de los Andes de Apurímac,Peru
unvst-019b0caa-6770-7190-a5d8-e0db56ea7ef2,Universidad Tecnológica del Peru,Peru
unvst-019b0caa-6770-7190-a5d8-e0dcdb4aeb91,Universidad Norbert Wiener,Peru
unvst-019b0caa-6770-7190-a5d8-e0dd44b5ed03,Adamson University,Philippines
unvst-019b0caa-6770-7190-a5d8-e0de4ee4259e,Ateneo de Davao University,Philippines
unvst-019b0caa-6770-7190-a5d8-e0df820932bf,Ateneo de Manila University,Philippines
unvst-019b0caa-6770-7190-a5d8-e0e0825fa8b7,Ateneo de Naga University,Philippines
unvst-019b0caa-6770-7190-a5d8-e0e1be68f09c,Ateneo de Zamboanga University,Philippines
unvst-019b0caa-6770-7190-a5d8-e0e27fbdc353,Aquinas University,Philippines
unvst-019b0caa-6770-7190-a5d8-e0e3bfce32b9,"De La Salle University, Araneta",Philippines
unvst-019b0caa-6770-7190-a5d8-e0e42722589e,Arellano University,Philippines
unvst-019b0caa-6770-7190-a5d8-e0e596fc351f,Angeles University,Philippines
unvst-019b0caa-6770-7190-a5d8-e0e65ac2d13b,Adventist University of the Philippines,Philippines
unvst-019b0caa-6770-7190-a5d8-e0e785ef2d23,Araullo University,Philippines
unvst-019b0caa-6771-78a7-90b9-c980584ea283,Bicol University,Philippines
unvst-019b0caa-6771-78a7-90b9-c981ae345279,Benguet State University,Philippines
unvst-019b0caa-6771-78a7-90b9-c9827feda7be,Bulacan State University,Philippines
unvst-019b0caa-6771-78a7-90b9-c983db9261e3,Centro Escolar University,Philippines
unvst-019b0caa-6771-78a7-90b9-c984582a2d43,Central Mindanao University,Philippines
unvst-019b0caa-6771-78a7-90b9-c9850442c897,Central Philippine University,Philippines
unvst-019b0caa-6771-78a7-90b9-c9869a8d0b24,Cagayan State University,Philippines
unvst-019b0caa-6771-78a7-90b9-c987609f27cb,Capitol University,Philippines
unvst-019b0caa-6771-78a7-90b9-c9885eb12563,Davao Doctors College,Philippines
unvst-019b0caa-6771-78a7-90b9-c989aafe3f02,De La Salle University,Philippines
unvst-019b0caa-6771-78a7-90b9-c98abb966f59,Don Mariano Marcos Memorial State University,Philippines
unvst-019b0caa-6771-78a7-90b9-c98bb67c62ca,Divine Word College of Legazpi,Philippines
unvst-019b0caa-6771-78a7-90b9-c98c54f14e04,Our Lady of Fatima University,Philippines
unvst-019b0caa-6771-78a7-90b9-c98d8b722542,Feati University,Philippines
unvst-019b0caa-6771-78a7-90b9-c98e1fa825ae,Far Eastern University,Philippines
unvst-019b0caa-6771-78a7-90b9-c98f5121954d,Foundation University,Philippines
unvst-019b0caa-6771-78a7-90b9-c990a3421af2,Holy Angel University,Philippines
unvst-019b0caa-6771-78a7-90b9-c991da5ec909,College of the Holy Spirit,Philippines
unvst-019b0caa-6771-78a7-90b9-c992093d55a1,Information and Communications Technology Academy,Philippines
unvst-019b0caa-6771-78a7-90b9-c993eeeea036,Isabela State University,Philippines
unvst-019b0caa-6771-78a7-90b9-c994ee4ee797,"Irish University Business School, Cebu",Philippines
unvst-019b0caa-6771-78a7-90b9-c9958c9ba240,Liceo de Cagayan University,Philippines
unvst-019b0caa-6771-78a7-90b9-c996b6461863,Colegio de San Juan de Letran,Philippines
unvst-019b0caa-6771-78a7-90b9-c997eb8c89fd,Leyte Normal University,Philippines
unvst-019b0caa-6771-78a7-90b9-c998e1adc7c7,Lyceum of the Philippines University,Philippines
unvst-019b0caa-6771-78a7-90b9-c999937a2291,Leyte State University,Philippines
unvst-019b0caa-6771-78a7-90b9-c99a87624e6e,Manila Central University,Philippines
unvst-019b0caa-6771-78a7-90b9-c99b05d676e0,Manuel L. Quezon University,Philippines
unvst-019b0caa-6771-78a7-90b9-c99c640e7143,Mariano Marcos State University,Philippines
unvst-019b0caa-6771-78a7-90b9-c99d9611d92b,Manuel S. Enverga University Foundation,Philippines
unvst-019b0caa-6771-78a7-90b9-c99e66634a6b,Mindanao State University - Iligan Institute of Technology,Philippines
unvst-019b0caa-6771-78a7-90b9-c99f168cebd0,Mindanao State University,Philippines
unvst-019b0caa-6771-78a7-90b9-c9a00bb9e4a3,Misamis University,Philippines
unvst-019b0caa-6771-78a7-90b9-c9a1d626c294,Mountain View College,Philippines
unvst-019b0caa-6771-78a7-90b9-c9a2c748ccfb,Notre Dame of Marbel University,Philippines
unvst-019b0caa-6771-78a7-90b9-c9a3bb958cd5,Notre Dame University,Philippines
unvst-019b0caa-6771-78a7-90b9-c9a431636e34,New Era University,Philippines
unvst-019b0caa-6771-78a7-90b9-c9a577e0c53a,National University,Philippines
unvst-019b0caa-6771-78a7-90b9-c9a6e6cba0f4,Northwestern University of the Philippines,Philippines
unvst-019b0caa-6771-78a7-90b9-c9a7d7046ff9,Philippine Christian University,Philippines
unvst-019b0caa-6771-78a7-90b9-c9a8116bc1e0,"University of Perpetual Help, System Dalta",Philippines
unvst-019b0caa-6771-78a7-90b9-c9a9330ac651,University of the City of Manila,Philippines
unvst-019b0caa-6771-78a7-90b9-c9aa0bed9205,Philippine Military Academy,Philippines
unvst-019b0caa-6771-78a7-90b9-c9ab9af35d3c,Philippine Normal University,Philippines
unvst-019b0caa-6771-78a7-90b9-c9ac8cb42b27,Pangasinan State University,Philippines
unvst-019b0caa-6771-78a7-90b9-c9adaeccc091,Palawan State University,Philippines
unvst-019b0caa-6771-78a7-90b9-c9ae23992448,Polytechnic University of the Philippines,Philippines
unvst-019b0caa-6771-78a7-90b9-c9aff84da95e,Philippine Women's University,Philippines
unvst-019b0caa-6771-78a7-90b9-c9b0581835d7,Rizal Technological University,Philippines
unvst-019b0caa-6771-78a7-90b9-c9b114bff8d3,San Beda College,Philippines
unvst-019b0caa-6771-78a7-90b9-c9b2dc0d7e54,Saint Louis College,Philippines
unvst-019b0caa-6771-78a7-90b9-c9b36c5f5c45,Saint Louis University,Philippines
unvst-019b0caa-6771-78a7-90b9-c9b4f1c7ba57,Saint Mary's University,Philippines
unvst-019b0caa-6771-78a7-90b9-c9b5fb80213f,Saint Paul University,Philippines
unvst-019b0caa-6771-78a7-90b9-c9b62cbe600c,Samar State University,Philippines
unvst-019b0caa-6771-78a7-90b9-c9b737d98f5a,Silliman University,Philippines
unvst-019b0caa-6771-78a7-90b9-c9b85256ed02,Southwestern University,Philippines
unvst-019b0caa-6771-78a7-90b9-c9b94abf4547,Technological University of the Philippines,Philippines
unvst-019b0caa-6771-78a7-90b9-c9bab6513e71,University of the Assumption,Philippines
unvst-019b0caa-6771-78a7-90b9-c9bb5e368883,University of Asia and the Pacific,Philippines
unvst-019b0caa-6771-78a7-90b9-c9bc2f6d43b6,University of Baguio,Philippines
unvst-019b0caa-6771-78a7-90b9-c9bd6e29948f,University of Batangas,Philippines
unvst-019b0caa-6771-78a7-90b9-c9be10f2e309,University of the Cordilleras,Philippines
unvst-019b0caa-6771-78a7-90b9-c9bf9435ddf5,University of Cagayan Valley,Philippines
unvst-019b0caa-6771-78a7-90b9-c9c021b0f578,University of the East,Philippines
unvst-019b0caa-6771-78a7-90b9-c9c13f27b0da,University of Eastern Philippines,Philippines
unvst-019b0caa-6771-78a7-90b9-c9c254d0d9b8,"University of the East, Ramon Magsaysay Memorial Medical Center",Philippines
unvst-019b0caa-6771-78a7-90b9-c9c3fdae9529,University of the Immaculate Conception,Philippines
unvst-019b0caa-6771-78a7-90b9-c9c43f8cf5ad,University of lloilo,Philippines
unvst-019b0caa-6771-78a7-90b9-c9c582565d2a,University of Mindanao,Philippines
unvst-019b0caa-6771-78a7-90b9-c9c666062d3c,University of Nueva Caceres,Philippines
unvst-019b0caa-6771-78a7-90b9-c9c7638328a8,University of Northeastern Philippines,Philippines
unvst-019b0caa-6771-78a7-90b9-c9c80e0f3114,University of Bohol,Philippines
unvst-019b0caa-6771-78a7-90b9-c9c94d713978,University of Cebu,Philippines
unvst-019b0caa-6771-78a7-90b9-c9ca4f7a8ab3,University of Manila,Philippines
unvst-019b0caa-6771-78a7-90b9-c9cb6354c74a,University of Negros Occidental-Recoletos,Philippines
unvst-019b0caa-6771-78a7-90b9-c9cce239b248,University of Northern Philippines,Philippines
unvst-019b0caa-6771-78a7-90b9-c9cd2fecdb9d,University of Pangasinan,Philippines
unvst-019b0caa-6771-78a7-90b9-c9cec718b07e,University of the Philippines Baguio,Philippines
unvst-019b0caa-6771-78a7-90b9-c9cf2eeff19e,University of the Philippines Diliman,Philippines
unvst-019b0caa-6771-78a7-90b9-c9d07125105f,University of the Philippines Visayas - Cebu High School,Philippines
unvst-019b0caa-6771-78a7-90b9-c9d19f20aab7,University of Perpetual Help,Philippines
unvst-019b0caa-6771-78a7-90b9-c9d2ddfbc22b,University of the Philippines Los Banos,Philippines
unvst-019b0caa-6771-78a7-90b9-c9d38172629e,University of the Philippines Manila,Philippines
unvst-019b0caa-6771-78a7-90b9-c9d4ad208be1,University of the Philippines Mindanao,Philippines
unvst-019b0caa-6771-78a7-90b9-c9d57424bb00,University of the Philippines Open University,Philippines
unvst-019b0caa-6771-78a7-90b9-c9d6d3ac3994,University of the Philippines Visayas,Philippines
unvst-019b0caa-6771-78a7-90b9-c9d72a741b11,University of Regina Carmeli,Philippines
unvst-019b0caa-6771-78a7-90b9-c9d83b4960af,University of San Agustin,Philippines
unvst-019b0caa-6771-78a7-90b9-c9d99f43c2dc,University of San Carlos,Philippines
unvst-019b0caa-6771-78a7-90b9-c9da2496cb48,University of Southeastern Philippines,Philippines
unvst-019b0caa-6771-78a7-90b9-c9db916b0856,University of San Jose Recoletos,Philippines
unvst-019b0caa-6771-78a7-90b9-c9dcaffea954,University of Saint La Salle,Philippines
unvst-019b0caa-6771-78a7-90b9-c9dd8f28927f,University of Southern Mindanao,Philippines
unvst-019b0caa-6771-78a7-90b9-c9ded777e519,University of Southern Philippines Foundation,Philippines
unvst-019b0caa-6771-78a7-90b9-c9df8ccf94f1,University of Santo Tomas,Philippines
unvst-019b0caa-6771-78a7-90b9-c9e034239471,University of the Visayas,Philippines
unvst-019b0caa-6771-78a7-90b9-c9e1ddcf61b0,Virgen Milagrosa University Foundation,Philippines
unvst-019b0caa-6771-78a7-90b9-c9e2eb682f09,Wesleyan University Philippines,Philippines
unvst-019b0caa-6771-78a7-90b9-c9e3c3d780bb,Western Mindanao State University,Philippines
unvst-019b0caa-6771-78a7-90b9-c9e4703842d9,West Visayas State University,Philippines
unvst-019b0caa-6771-78a7-90b9-c9e554d7b289,Central Luzon State University,Philippines
unvst-019b0caa-6771-78a7-90b9-c9e6ccdf5374,Xavier University,Philippines
unvst-019b0caa-6771-78a7-90b9-c9e7a6865904,"Fine Arts Academy ""Jan Matejko"" in Cracow",Poland
unvst-019b0caa-6771-78a7-90b9-c9e818f1621b,Academy of Economics in Katowice,Poland
unvst-019b0caa-6771-78a7-90b9-c9e95818882a,Academy of Economics in Cracow,Poland
unvst-019b0caa-6771-78a7-90b9-c9ea717c673c,Academy of Economics in Poznan,Poland
unvst-019b0caa-6771-78a7-90b9-c9eb441582cb,Academy of Economics in Wroclaw,Poland
unvst-019b0caa-6771-78a7-90b9-c9ec6dfacb33,AGH University of Science and Technology,Poland
unvst-019b0caa-6771-78a7-90b9-c9ed861309aa,Academy of Humanities and Economics in Lodz,Poland
unvst-019b0caa-6771-78a7-90b9-c9eef272a280,Medical Academy Ludwik Rydygier in Bydgoszcz,Poland
unvst-019b0caa-6771-78a7-90b9-c9efd01f824d,Medical Academy in Bialystok,Poland
unvst-019b0caa-6771-78a7-90b9-c9f007c946e3,Medical Academy in Gdansk,Poland
unvst-019b0caa-6771-78a7-90b9-c9f16efb357e,"Music Academy ""Karol Szymanowski"" in Katowice",Poland
unvst-019b0caa-6771-78a7-90b9-c9f29d4dac79,Medical Academy in Lodz,Poland
unvst-019b0caa-6771-78a7-90b9-c9f32540e9f6,Medical Academy in Lublin,Poland
unvst-019b0caa-6771-78a7-90b9-c9f4d71969fb,Adam Mickiewicz University of Poznan,Poland
unvst-019b0caa-6771-78a7-90b9-c9f5c5fbac93,"Music Academy ""Felix Nowowiejski"" in Bydgoszcz",Poland
unvst-019b0caa-6771-78a7-90b9-c9f60ab47ef3,"Music Academy ""Stanislaw Moniuszko"" in Gdansk",Poland
unvst-019b0caa-6771-78a7-90b9-c9f7eb088bb5,Music Academy in Cracow,Poland
unvst-019b0caa-6771-78a7-90b9-c9f83493ae37,Music Academy in Lodz,Poland
unvst-019b0caa-6771-78a7-90b9-c9f99af8dcaa,"Music Academy ""Ignacy Jana Paderewski"" in Poznan",Poland
unvst-019b0caa-6771-78a7-90b9-c9fa3d061c45,"Music Academy ""Karol Lipinski"" in Wroclaw",Poland
unvst-019b0caa-6771-78a7-90b9-c9fb365eb336,Medical Academy in Warszawa,Poland
unvst-019b0caa-6771-78a7-90b9-c9fc53ef44f7,Medical Academy in Wroclaw,Poland
unvst-019b0caa-6771-78a7-90b9-c9fdd98da095,Polonia University in Czêstochowa,Poland
unvst-019b0caa-6771-78a7-90b9-c9fef0eda7d9,Akademia Podlaska,Poland
unvst-019b0caa-6771-78a7-90b9-c9ff2bfac456,Agricultural University of Cracow,Poland
unvst-019b0caa-6771-78a7-90b9-ca00fddc364d,Agricultural University of Lublin,Poland
unvst-019b0caa-6771-78a7-90b9-ca01085309a4,Agricultural University of Szczecin,Poland
unvst-019b0caa-6771-78a7-90b9-ca029188f2fa,Agricultural-Technical Academy in Olsztyn,Poland
unvst-019b0caa-6771-78a7-90b9-ca03bdb05e6a,Agricultural University of Wroclaw,Poland
unvst-019b0caa-6771-78a7-90b9-ca04ca243704,Fine Arts Academy in Gdansk,Poland
unvst-019b0caa-6771-78a7-90b9-ca056b39af91,Fine Arts Academy in Katowice,Poland
unvst-019b0caa-6771-78a7-90b9-ca06f4c1d927,Fine Arts Academy Wladyslaw Strzeminski in Lodz,Poland
unvst-019b0caa-6771-78a7-90b9-ca07be9bdda1,Fine Arts Academy in Poznan,Poland
unvst-019b0caa-6771-78a7-90b9-ca082036c984,Fine Arts Academy in Warsaw,Poland
unvst-019b0caa-6771-78a7-90b9-ca09ba385b0e,Fine Arts Academy in Wroclaw,Poland
unvst-019b0caa-6771-78a7-90b9-ca0a48b3b8e2,Aleksander Zelwerowicz State Theatre Academy,Poland
unvst-019b0caa-6771-78a7-90b9-ca0b008ea624,Agricultural University of Poznan,Poland
unvst-019b0caa-6771-78a7-90b9-ca0cc858fc3f,"Physical Education Academy ""Jozef Pilsudski"" in Warsaw",Poland
unvst-019b0caa-6771-78a7-90b9-ca0de8369039,"Physical Education Academy ""Jedrzej Sniadecki"" in Gdansk",Poland
unvst-019b0caa-6771-78a7-90b9-ca0e5378a3ad,Physical Education Academy in Katowice,Poland
unvst-019b0caa-6771-78a7-90b9-ca0f839ae2a6,University School of Physical Education,Poland
unvst-019b0caa-6771-78a7-90b9-ca104a7ac688,"Physical Education Academy ""Eugeniusz Piasecki"" in Poznan",Poland
unvst-019b0caa-6771-78a7-90b9-ca11f6a352fa,Physical Education Academy in Wroclaw,Poland
unvst-019b0caa-6771-78a7-90b9-ca1255f06955,"Music Academy ""Fryderyk Chopin"" in Warszaw",Poland
unvst-019b0caa-6771-78a7-90b9-ca134d7e5753,Collegium Civitas,Poland
unvst-019b0caa-6771-78a7-90b9-ca1456a8ac6b,University of Lower Silesia of the Association for the Advancement of Education in Wroclaw.,Poland
unvst-019b0caa-6771-78a7-90b9-ca15d126666e,European Academy of Arts in Warsaw,Poland
unvst-019b0caa-6771-78a7-90b9-ca16ef0d2738,"State Film, Television and Theatre Higher School Leon Schiller in Lodz",Poland
unvst-019b0caa-6771-78a7-90b9-ca1736dcb2fe,Silesian School of Economics and Languages,Poland
unvst-019b0caa-6771-78a7-90b9-ca1845de4525,Katowice School of Economics,Poland
unvst-019b0caa-6771-78a7-90b9-ca191dec77e7,French Institute of Management,Poland
unvst-019b0caa-6771-78a7-90b9-ca1ab166971d,Andrzej Frycz Modrzewski Cracow College,Poland
unvst-019b0caa-6771-78a7-90b9-ca1bb6dbd31f,Catholic University of Lublin,Poland
unvst-019b0caa-6771-78a7-90b9-ca1c49cc076a,Lazarski School of Commerce and Law,Poland
unvst-019b0caa-6771-78a7-90b9-ca1ddebb2497,Technical University of Radom,Poland
unvst-019b0caa-6771-78a7-90b9-ca1e5346dac9,"Teacher Training College of Revalidation, Rehabilitation and Physical Education",Poland
unvst-019b0caa-6771-78a7-90b9-ca1fba453792,Pomeranian Academy of Medicine in Szczecin,Poland
unvst-019b0caa-6771-78a7-90b9-ca20f99f2ee1,Technical University of Bialystok,Poland
unvst-019b0caa-6771-78a7-90b9-ca21c5ffae0e,Technical University of Czestochowa,Poland
unvst-019b0caa-6771-78a7-90b9-ca22c3b37e38,Technical University of Gdansk,Poland
unvst-019b0caa-6771-78a7-90b9-ca23b50c086f,Polish-Japanese Institute of Information Technology in Warsaw,Poland
unvst-019b0caa-6771-78a7-90b9-ca247edf5798,Technical University of Cracow,Poland
unvst-019b0caa-6771-78a7-90b9-ca254c5d830f,Technical University of Lodz,Poland
unvst-019b0caa-6771-78a7-90b9-ca26053b1d20,Technical University of Lublin,Poland
unvst-019b0caa-6771-78a7-90b9-ca2768803d06,Silesian Technical University of Gliwice,Poland
unvst-019b0caa-6771-78a7-90b9-ca28df83425c,Technical University of Opole,Poland
unvst-019b0caa-6771-78a7-90b9-ca29f996fec4,Technical University of Rzeszow,Poland
unvst-019b0caa-6771-78a7-90b9-ca2a60378df5,Pedagogical University of Kielce,Poland
